,doi,chunk,abstract_bool,definition_bool,table_bool,measurement_bool,definition
558,10.1002/lno.12056,28,True,False,False,False,
559,10.1002/lno.12056,29,True,False,False,False,
560,10.1002/lno.12056,30,True,False,False,False,
561,10.1002/lno.12056,31,True,False,True,False,
562,10.1002/lno.12056,32,True,False,False,False,
563,10.1002/lno.12197,-1,False,,,,
564,10.1002/lno.11535,-1,True,,,,
565,10.1002/lno.11535,0,True,False,False,False,
566,10.1002/lno.12410,-1,False,,,,
567,10.1002/lno.11793,-1,False,,,,
568,10.1002/lno.12042,-1,True,,,,
569,10.1002/lno.12042,0,True,False,False,False,
570,10.1002/lno.12042,1,True,False,False,False,
571,10.1002/lno.12042,2,True,False,False,False,
572,10.1002/lno.12042,3,True,False,False,False,
573,10.1002/lno.12042,4,True,False,False,False,
574,10.1002/lno.12042,5,True,False,False,False,
575,10.1002/lno.12042,6,True,False,False,False,
576,10.1002/lno.12042,7,True,False,False,False,
577,10.1002/lno.12042,8,True,False,False,False,
578,10.1002/lno.12042,9,True,False,True,False,
579,10.1002/lno.12042,10,True,False,False,False,
580,10.1002/lno.12042,11,True,False,False,False,
581,10.1002/lno.12042,12,True,False,True,False,
582,10.1002/lno.12042,13,True,False,False,False,
583,10.1002/lno.12042,14,True,False,True,False,
584,10.1002/lno.12042,15,True,False,True,False,
585,10.1002/lno.12042,16,True,False,True,False,
586,10.1002/lno.12042,17,True,False,True,False,
587,10.1002/lno.12042,18,True,False,False,False,
588,10.1002/lno.12042,19,True,False,False,False,
589,10.1002/lno.12042,20,True,False,False,False,
590,10.1002/lno.12042,21,True,False,False,False,
591,10.1002/lno.12042,22,True,False,False,False,
592,10.1002/lno.12042,23,True,False,False,False,
593,10.1002/lno.12042,24,True,False,False,False,
594,10.1002/lno.12042,25,True,False,True,False,
595,10.1002/lno.12042,26,True,False,False,False,
596,10.1002/lno.11628,-1,True,,,,
597,10.1002/lno.11628,0,True,False,False,False,
598,10.1002/lno.11628,1,True,False,False,False,
599,10.1002/lno.11628,2,True,False,False,False,
600,10.1002/lno.11628,3,True,False,False,False,
601,10.1002/lno.11628,4,True,False,False,False,
602,10.1002/lno.11628,5,True,False,True,False,
603,10.1002/lno.11628,6,True,False,True,False,
604,10.1002/lno.11628,7,True,False,False,False,
605,10.1002/lno.11628,8,True,False,True,False,
606,10.1002/lno.11628,9,True,False,True,False,
607,10.1002/lno.11628,10,True,False,False,False,
608,10.1002/lno.11628,11,True,False,False,False,
609,10.1002/lno.11628,12,True,False,False,False,
610,10.1002/lno.11628,13,True,False,False,False,
611,10.1002/lno.11628,14,True,False,False,False,
612,10.1002/lno.11628,15,True,False,False,False,
613,10.1002/lno.11628,16,True,False,False,False,
614,10.1002/lno.11628,17,True,False,False,False,
615,10.1002/lno.11628,18,True,False,False,False,
616,10.1002/lno.11628,19,True,False,False,False,
617,10.1002/lno.11628,20,True,False,False,False,
618,10.1002/lno.11628,21,True,False,False,False,
619,10.1002/lno.11628,22,True,False,False,False,
620,10.1002/lno.11628,23,True,False,False,False,
621,10.1002/lno.11628,24,True,False,False,False,
622,10.1002/lno.11628,25,True,False,False,False,
623,10.1002/lno.11628,26,True,False,False,True,
624,10.1002/lno.11628,27,True,False,False,False,
625,10.1002/lno.11628,28,True,False,True,False,
626,10.1002/lno.11985,-1,True,,,,
627,10.1002/lno.11985,0,True,False,False,False,
628,10.1002/lno.11985,1,True,False,False,False,
629,10.1002/lno.11985,2,True,False,False,False,
630,10.1002/lno.11985,3,True,False,False,False,
631,10.1002/lno.11985,4,True,False,False,False,
632,10.1002/lno.11985,5,True,False,False,False,
633,10.1002/lno.11985,6,True,False,False,False,
634,10.1002/lno.11985,7,True,False,False,False,
635,10.1002/lno.11985,8,True,False,False,False,
636,10.1002/lno.11985,9,True,False,True,False,
637,10.1002/lno.11985,10,True,False,True,False,
638,10.1002/lno.11985,11,True,False,False,False,
639,10.1002/lno.11985,12,True,False,False,False,
640,10.1002/lno.11985,13,True,False,False,False,
641,10.1002/lno.11985,14,True,False,False,False,
642,10.1002/lno.11985,15,True,False,False,False,
643,10.1002/lno.11985,16,True,False,False,False,
644,10.1002/lno.11985,17,True,False,False,False,
645,10.1002/lno.11985,18,True,False,False,False,
646,10.1002/lno.11985,19,True,False,False,False,
647,10.1002/lno.11985,20,True,False,False,False,
648,10.1002/lno.11985,21,True,False,False,False,
649,10.1002/lno.11985,22,True,False,False,False,
650,10.1002/lno.11985,23,True,False,False,False,
651,10.1002/lno.11985,24,True,False,False,False,
652,10.1002/lno.11985,25,True,False,False,False,
653,10.1002/lno.11985,26,True,False,False,False,
654,10.1002/lno.11985,27,True,False,False,False,
655,10.1002/lno.11985,28,True,False,False,False,
656,10.1002/lno.11985,29,True,False,False,False,
657,10.1002/lno.11985,30,True,False,False,False,
658,10.1002/lno.11985,31,True,False,False,False,
659,10.1002/lno.11985,32,True,False,False,False,
660,10.1002/lno.11985,33,True,False,False,False,
661,10.1002/lno.11985,34,True,False,False,False,
662,10.1002/lno.11985,35,True,False,False,False,
663,10.1002/lno.11985,36,True,False,False,True,
664,10.1002/lno.11274,-1,True,,,,
665,10.1002/lno.11274,0,True,False,False,False,
666,10.1002/lno.11773,-1,True,,,,
667,10.1002/lno.11773,0,True,False,False,False,
668,10.1002/lno.11773,1,True,False,False,False,
669,10.1002/lno.11773,2,True,False,False,False,
670,10.1002/lno.11773,3,True,False,False,False,
671,10.1002/lno.11773,4,True,False,False,False,
672,10.1002/lno.11773,5,True,False,True,False,
673,10.1002/lno.11773,6,True,False,True,False,
674,10.1002/lno.11773,7,True,False,True,False,
675,10.1002/lno.11773,8,True,False,False,False,
676,10.1002/lno.11773,9,True,False,False,False,
677,10.1002/lno.11773,10,True,False,False,False,
678,10.1002/lno.11773,11,True,False,False,False,
679,10.1002/lno.11773,12,True,False,False,False,
680,10.1002/lno.11773,13,True,False,False,False,
681,10.1002/lno.11773,14,True,False,False,False,
682,10.1002/lno.11773,15,True,False,False,False,
683,10.1002/lno.11773,16,True,False,False,False,
684,10.1002/lno.11773,17,True,False,True,False,
685,10.1002/lno.11773,18,True,False,False,False,
686,10.1002/lno.11773,19,True,False,False,False,
687,10.1002/lno.11773,20,True,False,False,False,
688,10.1002/lno.11773,21,True,False,True,False,
689,10.1002/lno.11773,22,True,False,True,False,
690,10.1002/lno.11773,23,True,False,True,False,
691,10.1002/lno.11773,24,True,False,True,False,
692,10.1002/lno.11773,25,True,False,True,False,
693,10.1002/lno.11773,26,True,False,True,False,
694,10.1002/lno.11773,27,True,False,False,False,
695,10.1002/lno.11773,28,True,False,False,False,
696,10.1002/lno.11773,29,True,False,False,False,
697,10.1002/lno.11773,30,True,False,False,False,
698,10.1002/lno.11773,31,True,False,False,False,
699,10.1002/lno.11773,32,True,False,False,False,
700,10.1002/lno.11773,33,True,False,False,False,
701,10.1002/lno.11773,34,True,False,False,False,
702,10.1002/lno.11773,35,True,False,False,False,
703,10.1002/lno.11773,36,True,False,False,False,
704,10.1002/lno.11773,37,True,False,False,False,
705,10.1002/lno.11773,38,True,False,True,False,
706,10.1002/lno.11773,39,True,False,False,False,
707,10.1002/lno.11773,40,True,False,True,False,
708,10.1002/lno.11773,41,True,False,True,False,
709,10.1002/lno.11773,42,True,False,False,False,
710,10.1002/lno.11573,-1,True,,,,
711,10.1002/lno.11573,0,True,False,False,False,
712,10.1002/lno.11573,1,True,False,False,False,
713,10.1002/lno.11573,2,True,False,False,False,
714,10.1002/lno.11573,3,True,True,False,False,"The Chesapeake Bay is being studied and is defined by the following quantitative attributes:

*   **Length:** about 300 km
*   **Width:** 8-48 km
*   **Average depth:** 8 m
*   **Main stem trench depth:** up to 50 m
*   **Water residence time:** 180 d (average)
*   **Two-layer circulation**
*   **Microtidal estuary**
*   **Partially mixed estuary**
*   **River-dominated upper bay**
*   **Ocean-dominated lower bay**
"
715,10.1002/lno.11573,4,True,False,False,False,
716,10.1002/lno.11573,5,True,False,False,False,
717,10.1002/lno.11573,6,True,False,False,False,
718,10.1002/lno.11573,7,True,False,False,False,
719,10.1002/lno.11573,8,True,False,False,False,
720,10.1002/lno.11573,9,True,False,False,False,
721,10.1002/lno.11573,10,True,False,False,False,
722,10.1002/lno.11573,11,True,False,False,False,
723,10.1002/lno.11573,12,True,False,False,False,
724,10.1002/lno.11573,13,True,False,False,False,
725,10.1002/lno.11573,14,True,False,False,False,
726,10.1002/lno.11573,15,True,False,False,False,
727,10.1002/lno.11573,16,True,False,False,False,
728,10.1002/lno.11573,17,True,False,True,False,
729,10.1002/lno.11573,18,True,False,True,False,
730,10.1002/lno.11573,19,True,False,True,False,
731,10.1002/lno.11573,20,True,False,True,False,
732,10.1002/lno.11573,21,True,False,False,False,
733,10.1002/lno.11573,22,True,False,False,False,
734,10.1002/lno.11573,23,True,False,False,False,
735,10.1002/lno.11573,24,True,False,False,False,
736,10.1002/lno.11573,25,True,False,False,False,
737,10.1002/lno.11573,26,True,False,False,False,
738,10.1002/lno.11573,27,True,False,False,False,
739,10.1002/lno.11573,28,True,False,False,False,
740,10.1002/lno.11573,29,True,False,False,False,
741,10.1002/lno.11573,30,True,False,False,False,
742,10.1002/lno.11573,31,True,False,False,False,
743,10.1002/lno.11573,32,True,False,False,False,
744,10.1002/lno.11573,33,True,False,False,False,
745,10.1002/lno.11573,34,True,False,False,False,
746,10.1002/lno.11573,35,True,False,False,False,
747,10.1002/lno.11573,36,True,False,False,False,
748,10.1002/lno.11573,37,True,False,False,False,
749,10.1002/lno.11573,38,True,False,False,False,
750,10.1002/lno.11573,39,True,False,False,False,
751,10.1002/lno.11573,40,True,False,False,False,
752,10.1002/lno.11573,41,True,False,True,False,
753,10.1002/lno.11573,42,True,False,False,False,
754,10.1002/lno.12545,-1,False,,,,
755,10.1002/lno.12264,-1,False,,,,
756,10.1002/lno.70028,-1,True,,,,
757,10.1002/lno.70028,0,True,False,False,True,
758,10.1002/lno.70028,1,True,False,False,False,
759,10.1002/lno.70028,2,True,False,False,False,
760,10.1002/lno.70028,3,True,False,False,False,
761,10.1002/lno.70028,4,True,False,False,False,
762,10.1002/lno.70028,5,True,False,False,False,
763,10.1002/lno.70028,6,True,False,False,True,
764,10.1002/lno.70028,7,True,False,False,False,
765,10.1002/lno.70028,8,True,False,False,False,
766,10.1002/lno.70028,9,True,False,False,False,
767,10.1002/lno.70028,10,True,False,False,False,
768,10.1002/lno.70028,11,True,False,True,True,
769,10.1002/lno.70028,12,True,False,True,False,
770,10.1002/lno.70028,13,True,False,True,True,
771,10.1002/lno.70028,14,True,False,False,False,
772,10.1002/lno.70028,15,True,False,True,True,
773,10.1002/lno.70028,16,True,False,False,False,
774,10.1002/lno.70028,17,True,False,False,True,
775,10.1002/lno.70028,18,True,False,True,True,
776,10.1002/lno.70028,19,True,False,False,False,
777,10.1002/lno.70028,20,True,False,True,True,
778,10.1002/lno.70028,21,True,False,True,False,
779,10.1002/lno.70028,22,True,False,False,False,
780,10.1002/lno.70028,23,True,False,True,True,
781,10.1002/lno.70028,24,True,False,False,False,
782,10.1002/lno.70028,25,True,False,False,False,
783,10.1002/lno.70028,26,True,False,False,False,
784,10.1002/lno.70028,27,True,False,True,False,
785,10.1002/lno.70028,28,True,False,False,False,
786,10.1002/lno.70028,29,True,False,False,False,
787,10.1002/lno.70028,30,True,False,False,False,
788,10.1002/lno.70028,31,True,False,False,False,
789,10.1002/lno.12149,-1,True,,,,
790,10.1002/lno.12149,0,True,False,False,False,
791,10.1002/lno.11731,-1,True,,,,
792,10.1002/lno.11731,0,True,False,False,False,
793,10.1002/lno.11731,1,True,False,False,False,
794,10.1002/lno.11731,2,True,False,False,False,
795,10.1002/lno.11731,3,True,False,False,False,
796,10.1002/lno.11731,4,True,False,False,False,
797,10.1002/lno.11731,5,True,False,False,False,
798,10.1002/lno.11731,6,True,False,True,False,
799,10.1002/lno.11731,7,True,False,True,False,
800,10.1002/lno.11731,8,True,False,True,False,
801,10.1002/lno.11731,9,True,False,False,False,
802,10.1002/lno.11731,10,True,False,True,False,
803,10.1002/lno.11731,11,True,False,False,False,
804,10.1002/lno.11731,12,True,False,False,False,
805,10.1002/lno.11731,13,True,False,False,False,
806,10.1002/lno.11731,14,True,False,False,False,
807,10.1002/lno.11731,15,True,False,False,False,
808,10.1002/lno.11731,16,True,False,True,False,
809,10.1002/lno.11731,17,True,False,True,False,
810,10.1002/lno.11731,18,True,False,True,False,
811,10.1002/lno.11731,19,True,False,False,False,
812,10.1002/lno.11731,20,True,False,False,False,
813,10.1002/lno.11731,21,True,False,False,False,
814,10.1002/lno.11731,22,True,False,True,False,
815,10.1002/lno.11731,23,True,False,False,False,
816,10.1002/lno.11731,24,True,False,True,False,
817,10.1002/lno.11731,25,True,False,True,False,
818,10.1002/lno.11731,26,True,False,True,False,
819,10.1002/lno.11731,27,True,False,False,False,
820,10.1002/lno.11731,28,True,False,True,False,
821,10.1002/lno.11731,29,True,False,False,False,
822,10.1002/lno.11731,30,True,False,False,False,
823,10.1002/lno.11731,31,True,False,True,False,
824,10.1002/lno.11731,32,True,False,False,False,
825,10.1002/lno.11731,33,True,False,False,False,
826,10.1002/lno.11731,34,True,False,False,False,
827,10.1002/lno.11731,35,True,False,False,False,
828,10.1002/lno.11731,36,True,False,False,False,
829,10.1002/lno.11731,37,True,False,False,False,
830,10.1002/lno.11731,38,True,False,True,False,
831,10.1002/lno.11731,39,True,False,False,False,
832,10.1002/lno.11731,40,True,False,True,False,
833,10.1002/lno.11731,41,True,False,True,False,
834,10.1002/lno.11731,42,True,False,True,False,
835,10.1002/lno.11731,43,True,False,True,False,
836,10.1002/lno.12773,-1,False,,,,
837,10.1002/lno.12183,-1,False,,,,
838,10.1002/lno.11626,-1,False,,,,
839,10.1002/lno.12114,-1,True,,,,
840,10.1002/lno.12114,0,True,False,False,False,
841,10.1002/lno.12470,-1,False,,,,
842,10.1002/lno.11546,-1,False,,,,
843,10.1002/lno.12171,-1,True,,,,
844,10.1002/lno.12171,0,True,False,False,False,
845,10.1002/lno.12171,1,True,False,False,False,
846,10.1002/lno.12171,2,True,False,False,False,
847,10.1002/lno.12171,3,True,False,False,False,
848,10.1002/lno.12171,4,True,False,False,False,
849,10.1002/lno.12171,5,True,False,False,False,
850,10.1002/lno.12171,6,True,False,False,False,
851,10.1002/lno.12171,7,True,False,False,False,
852,10.1002/lno.12171,8,True,False,False,False,
853,10.1002/lno.12171,9,True,False,False,False,
854,10.1002/lno.12171,10,True,False,False,False,
855,10.1002/lno.12171,11,True,False,False,False,
856,10.1002/lno.12171,12,True,False,False,False,
857,10.1002/lno.12171,13,True,False,False,False,
858,10.1002/lno.12171,14,True,False,False,False,
859,10.1002/lno.12171,15,True,False,True,False,
860,10.1002/lno.12171,16,True,False,False,False,
861,10.1002/lno.12171,17,True,False,True,False,
862,10.1002/lno.12171,18,True,False,True,False,
863,10.1002/lno.12171,19,True,False,False,False,
864,10.1002/lno.12171,20,True,False,False,False,
865,10.1002/lno.12171,21,True,False,False,False,
866,10.1002/lno.12171,22,True,False,False,False,
867,10.1002/lno.12171,23,True,False,False,False,
868,10.1002/lno.12171,24,True,False,False,False,
869,10.1002/lno.12171,25,True,False,False,False,
870,10.1002/lno.12171,26,True,False,False,False,
871,10.1002/lno.12171,27,True,False,True,False,
872,10.1002/lno.12171,28,True,False,False,False,
873,10.1002/lno.12171,29,True,False,False,False,
874,10.1002/lno.12171,30,True,False,False,False,
875,10.1002/lno.11520,-1,True,,,,
876,10.1002/lno.11520,0,True,False,False,False,
877,10.1002/lno.12311,-1,True,,,,
878,10.1002/lno.12311,0,True,False,False,False,
879,10.1002/lno.12311,1,True,False,False,False,
880,10.1002/lno.12311,2,True,False,False,False,
881,10.1002/lno.12311,3,True,False,False,False,
882,10.1002/lno.12311,4,True,False,False,False,
883,10.1002/lno.12311,5,True,False,False,False,
884,10.1002/lno.12311,6,True,False,False,False,
885,10.1002/lno.12311,7,True,False,False,False,
886,10.1002/lno.12311,8,True,False,False,False,
887,10.1002/lno.12311,9,True,False,False,False,
888,10.1002/lno.12311,10,True,False,True,False,
889,10.1002/lno.12311,11,True,False,False,False,
890,10.1002/lno.12311,12,True,False,True,False,
891,10.1002/lno.12311,13,True,False,False,False,
892,10.1002/lno.12311,14,True,False,False,False,
893,10.1002/lno.12311,15,True,False,True,False,
894,10.1002/lno.12311,16,True,False,False,False,
895,10.1002/lno.12311,17,True,False,False,False,
896,10.1002/lno.12311,18,True,False,False,False,
897,10.1002/lno.12311,19,True,False,False,False,
898,10.1002/lno.12311,20,True,False,False,False,
899,10.1002/lno.12311,21,True,False,False,False,
900,10.1002/lno.12311,22,True,False,False,False,
901,10.1002/lno.12311,23,True,False,True,False,
902,10.1002/lno.12311,24,True,False,True,False,
903,10.1002/lno.12371,-1,True,,,,
904,10.1002/lno.12371,0,True,False,False,False,
905,10.1002/lno.12371,1,True,False,False,False,
906,10.1002/lno.12371,2,True,False,False,False,
907,10.1002/lno.12371,3,True,False,False,False,
908,10.1002/lno.12371,4,True,False,False,False,
909,10.1002/lno.12371,5,True,False,False,False,
910,10.1002/lno.12371,6,True,False,True,False,
911,10.1002/lno.12371,7,True,False,False,False,
912,10.1002/lno.12371,8,True,False,False,False,
